Month,Item Fat Content,Item Type,Outlet Location Type,Outlet Size,Outlet Type,Sales,Rating
OCT,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,158,3.8
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,239,3.8
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,61,3.8
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,170,3.8
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,109,3.8
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,177,3.8
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,63,3.8
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,122,3.8
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,121,3.8
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,98,3.8
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,36,3.8
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,40,3.8
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,233,3.8
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,59,3.8
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,36,3.8
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,101,3.8
OCT,Low Fat,Others,Tier 3,Medium,Supermarket Type2,101,3.8
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,105,3.8
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,200,3.8
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,142,3.8
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,84,3.8
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,188,3.8
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,99,3.8
OCT,Regular,Canned,Tier 3,Medium,Supermarket Type2,86,3.8
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,94,3.8
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,87,3.8
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,171,3.8
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,48,3.8
OCT,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,254,3.7
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,62,3.7
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,55,3.7
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,85,3.7
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,41,3.7
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,224,3.7
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,114,3.7
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,196,3.7
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,110,3.7
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,161,3.7
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,118,3.7
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,154,3.7
OCT,Low Fat,Others,Tier 3,Medium,Supermarket Type2,85,3.7
OCT,Low Fat,Seafood,Tier 3,Medium,Supermarket Type2,196,3.7
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,123,3.7
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,117,3.7
OCT,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type2,206,3.7
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,197,3.7
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,126,3.7
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,126,3.7
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,90,3.7
OCT,low fat,Canned,Tier 3,Medium,Supermarket Type2,265,3.7
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,174,3.7
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,62,3.6
OCT,Regular,Meat,Tier 3,Medium,Supermarket Type2,95,3.6
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,42,3.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,127,3.6
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,126,3.6
OCT,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,127,3.6
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,148,3.6
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,88,3.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,154,3.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,113,3.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,102,3.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,189,3.6
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,102,3.6
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,121,3.6
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,185,3.6
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,122,3.6
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,173,3.6
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,231,3.6
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,247,3.5
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,198,3.5
OCT,Regular,Canned,Tier 3,Medium,Supermarket Type2,52,3.5
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,101,3.5
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,246,3.5
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,185,3.5
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,122,3.5
OCT,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,230,3.5
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,238,3.5
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,98,3.5
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,147,3.5
OCT,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type2,174,3.5
OCT,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type2,261,3.5
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,63,3.5
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,83,3.5
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,178,3.5
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,187,3.5
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,131,3.5
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,257,3.4
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,181,3.4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,149,3.4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,112,3.4
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,227,3.4
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,129,3.4
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,222,3.4
OCT,low fat,Snack Foods,Tier 3,Medium,Supermarket Type2,157,3.4
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,51,3.3
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,155,3.3
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,218,3.3
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,59,3.3
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,151,3.3
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,58,3.3
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,235,3.3
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,113,3.3
OCT,Regular,Canned,Tier 3,Medium,Supermarket Type2,169,3.3
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,83,3.3
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,86,3.3
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,158,3.3
OCT,Regular,Starchy Foods,Tier 3,Medium,Supermarket Type2,64,3.3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,129,3.2
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,168,3.2
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,143,3.2
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,237,3.1
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,194,3.1
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,57,3.1
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,112,3.1
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,258,3.1
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,151,3.1
OCT,Regular,Breakfast,Tier 3,Medium,Supermarket Type2,91,3.1
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,114,3.1
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,103,3
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,85,3
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,111,3
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,60,3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,114,3
OCT,Low Fat,Starchy Foods,Tier 3,Medium,Supermarket Type2,125,3
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,198,3
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,103,3
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,119,3
OCT,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,175,3
OCT,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,234,3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,164,3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,133,3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,126,3
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,261,3
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,176,3
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,116,3
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,142,3
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,98,3
OCT,Regular,Canned,Tier 3,Medium,Supermarket Type2,155,3
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,48,3
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,230,3
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,122,3
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,239,3
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,81,3
OCT,Regular,Meat,Tier 3,Medium,Supermarket Type2,213,3
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,189,3
OCT,low fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,95,3
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,48,2.9
OCT,Regular,Meat,Tier 3,Medium,Supermarket Type2,185,2.9
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,47,2.8
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,115,2.8
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,123,2.8
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,124,2.8
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,263,2.8
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,167,2.8
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,262,2.8
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,37,2.8
OCT,Regular,Breads,Tier 3,Medium,Supermarket Type2,129,2.8
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,96,2.7
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,43,2.7
OCT,Regular,Meat,Tier 3,Medium,Supermarket Type2,182,2.7
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,221,2.7
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,260,2.6
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,183,2.6
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,248,2.5
OCT,Regular,Soft Drinks,Tier 3,Medium,Supermarket Type2,48,2.3
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,63,2.3
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,195,2.3
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,93,2
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,66,2
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,118,2
OCT,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,122,2
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,75,2
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,166,2
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,85,2
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,147,2
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,220,2
OCT,Regular,Frozen Foods,Tier 3,Medium,Supermarket Type2,55,2
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,59,1.7
OCT,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,93,1.7
OCT,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,180,1.5
OCT,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,241,1.5
OCT,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,112,1.3
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,54,1
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,211,1
OCT,Low Fat,Others,Tier 3,Medium,Supermarket Type2,192,1
OCT,Regular,Baking Goods,Tier 3,Medium,Supermarket Type2,100,1
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,250,1
OCT,low fat,Dairy,Tier 3,Medium,Supermarket Type2,94,1
OCT,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,249,4
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,224,4
OCT,Regular,Canned,Tier 3,Medium,Supermarket Type2,125,4
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,143,4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,98,4
OCT,Regular,Breads,Tier 3,Medium,Supermarket Type2,104,4
OCT,Regular,Meat,Tier 3,Medium,Supermarket Type2,119,4
OCT,Regular,Dairy,Tier 3,Medium,Supermarket Type2,257,4
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,183,4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,259,4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,100,4
OCT,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,115,4
OCT,Low Fat,Household,Tier 3,Medium,Supermarket Type2,128,4
OCT,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,93,4
OCT,Regular,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,189,4
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,52,4
OCT,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,234,4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,253,4
OCT,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,78,4
OCT,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,54,4
SEP,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,184,4
SEP,Regular,Meat,Tier 3,Medium,Supermarket Type2,154,4
SEP,Low Fat,Others,Tier 3,Medium,Supermarket Type2,35,4
SEP,Regular,Snack Foods,Tier 3,Medium,Supermarket Type2,200,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,90,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,90,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,55,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,110,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,127,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,256,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,255,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,192,4
SEP,Low Fat,Others,Tier 3,Medium,Supermarket Type2,109,4
SEP,Low Fat,Seafood,Tier 3,Medium,Supermarket Type2,35,4
SEP,Low Fat,Snack Foods,Tier 3,Medium,Supermarket Type2,158,4
SEP,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,92,4
SEP,Low Fat,Soft Drinks,Tier 3,Medium,Supermarket Type2,168,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,150,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,101,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,95,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,93,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,85,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,116,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,125,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,120,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,103,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,77,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,80,4
SEP,Low Fat,Baking Goods,Tier 3,Medium,Supermarket Type2,251,4
SEP,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,35,4
SEP,Low Fat,Breads,Tier 3,Medium,Supermarket Type2,85,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,117,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,263,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,107,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,93,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,122,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,250,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,162,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,47,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,80,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,140,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,218,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,37,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,157,4
SEP,Low Fat,Canned,Tier 3,Medium,Supermarket Type2,168,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,178,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,178,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,207,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,43,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,78,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,154,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,217,4
SEP,Low Fat,Dairy,Tier 3,Medium,Supermarket Type2,159,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,82,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,154,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,210,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,54,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,97,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,117,4
SEP,Low Fat,Frozen Foods,Tier 3,Medium,Supermarket Type2,194,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,48,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,84,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,186,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,40,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,48,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,37,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,90,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,194,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,45,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,107,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,103,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,97,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,234,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,89,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,124,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,116,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,258,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,38,4
SEP,Low Fat,Fruits and Vegetables,Tier 3,Medium,Supermarket Type2,93,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,109,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,116,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,192,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,188,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,114,4
SEP,Low Fat,Hard Drinks,Tier 3,Medium,Supermarket Type2,162,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,33,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,101,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,99,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,141,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,58,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,85,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,46,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,182,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,199,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,49,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,37,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,55,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,130,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,106,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,212,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,44,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,150,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,111,4
SEP,Low Fat,Health and Hygiene,Tier 3,Medium,Supermarket Type2,63,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,165,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,264,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,176,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,251,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,36,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,143,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,217,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,95,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,209,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,246,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,192,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,171,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,108,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,197,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,163,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,102,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,125,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,42,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,231,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,256,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,248,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,115,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,221,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,196,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,173,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,130,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,255,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,49,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,245,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,76,4
SEP,Low Fat,Household,Tier 3,Medium,Supermarket Type2,74,4
SEP,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,40,4
SEP,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,191,4
SEP,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,161,4
SEP,Low Fat,Meat,Tier 3,Medium,Supermarket Type2,172,4
